round_id,identifier,request_time,block_number,tx_hash,resolved_price,resolution_label,ancillary_data,num_voters,total_tokens,votes_count,consensus_rate
9506,Admin 155,1642549555,14032578,0xa7bdd5ac0d67f83c66065750ab0636d49d6ab1cb9e0d14ce5caa15906f84f75a,1.0,Yes,,56.0,14603628.871312385,56.0,1.0
9510,USDETH,1642616118,14088423,0xd469715e6123a264827eff7d50eeecb3271546154a4de220b3b7709f2d416a7e,0.00031686,No,"ooRequester:0f596dadb524442b07d8d21faf5bf1c63f76767f,childChainId:10",59.0,21242645.229086656,59.0,1.0
9510,USDETH,1642622998,14088473,0x1a9bf4224349c0f02332378197e0e2dad64b883d94204f27ea50b3a9512fce89,0.0003202,No,"ooRequester:641f534f5962a3044d826aee596902117c9d1845,childChainId:42161",59.0,21242645.229086656,59.0,0.9998
9510,Admin 156,1643312571,14089666,0x6d476c24275d16094845484f48ed50b95ddb7fb954fc0a7a2be8c6e4dab5dc47,1.0,Yes,,60.0,21243117.882177763,60.0,1.0
9510,Admin 157,1643312810,14089683,0x7c2bfdda38c4f579994f1d3af707249de1efaff646f4abe2cbf7713f1227b54c,1.0,Yes,,60.0,21243117.882177763,60.0,1.0
9510,Admin 158,1643315226,14089862,0xbcc0eba2a4c7e8d856f3164962dfe2b506691435a11103e94c055b29b5fcc899,1.0,Yes,,60.0,21243117.882177763,60.0,1.0
9513,Admin 159,1643840878,14129306,0xbf452fab325427740ac9c06f10c1237b68964f48120df4d71644ed1b1391d73e,1.0,Yes,,57.0,15075323.214205606,57.0,1.0
9515,IS_RELAY_VALID,1644075289,14146827,0xe9a369f493564cc3d5b220e82b96dab08754cd44c840ea1561a5d3d2630cea6c,1.0,Yes,"relayHash:9bb536371cf29e17b984a675f8d4093b0c362c1d6c51bcf1f6907e69bf4345b6,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",60.0,21468828.174461614,60.0,1.0
9515,IS_RELAY_VALID,1644075648,14146851,0xceee899dead9907eabee2242143df2eb7adbcf2312bc7e261b4b0b4836f14e6e,1.0,Yes,"relayHash:f64d1e18dbd9f9f984b47ac6216f0522e4c849e11ba4138218d7edace9de7344,ooRequester:256c8919ce1ab0e33974cf6aa9c71561ef3017b6",60.0,21468828.174461614,60.0,1.0
9520,Admin 160,1644980642,14214666,0x2acaabe6a29f3a7426dd7707cec2afbb27ae4b4f3b028afcb93cc0bef0a1d361,1.0,Yes,,58.0,15986511.805123055,58.0,1.0
9531,Admin 161,1646944572,14361302,0xc621a7c5d8bd44e45236ae4dad14387dfa43a64291b7e225922cce449c1a1d2a,1.0,Yes,,59.0,15542956.65498758,59.0,1.0
9534,Admin 162,1647452153,14399020,0x75a045f988539d9e055c2e893774fd6e0e7c3dfa7ca4aa3a917ab7375a9f3b8e,1.0,Yes,,64.0,16007800.451893099,64.0,1.0
9535,YES_OR_NO_QUERY,1647488396,14402037,0x58d80e9b3e75ebe31ac557e409e3a8b4ef4a97eadf401021107582e369626f57,1.0,Yes,"q: title: NCAA March Madness: Who will win the Wright State vs. Bryant, scheduled for March 16 (6.40 PM ET)?, description: In the upcoming NCAA March Madness game, scheduled for March 16:

If the Wright State Raiders win, the market will resolve to “Wright State.” 

If the Bryant Bulldogs win, the market will resolve to “Bryant.” 

If the game is not completed by March 23, 2022 (11:59:59 PM ET), the market will resolve 50-50. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Wright State, p1 to a Bryant, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",57.0,15858599.74359098,57.0,0.9994
9538,Admin 163,1648144471,14450438,0x858b4449dd67b5bb5df52de4eeca39eb43912ac9a526e305c0ca7be7d095fd68,1.0,Yes,,63.0,9460853.015055872,63.0,1.0
9540,YES_OR_NO_QUERY,1648356448,14476326,0x29849f5e9ca6747926c2c3ea14dd9dc34b881e07a064a14b25d74dea20580036,-5.78960446186581e+58,Unresolvable,"q: title: NHL: Will the Sharks beat the Ducks by more than 1.5 goals in their March 26, 10:30 PM ET matchup?, description: In the upcoming NHL game, scheduled for March 26, 10:30 PM ET:

If the San Jose Sharks win by over 1.5 goals, the market will resolve to “Yes”.

If the Anaheim Ducks lose by less than 1.5 goals or win, the market will resolve to “No”.

If the game is not completed by April 2 (11:59:59 PM ET), the market will resolve 50-50. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",62.0,21085297.90983071,62.0,1.0
9541,Admin 164,1648673446,14489780,0x81aad996a5b0b8d5fed926e969cd8fb0cc90dcf1b11a4d172fb6ba759c281531,1.0,Yes,,63.0,15099697.255880913,63.0,1.0
9541,Admin 165,1648673853,14489807,0x82d18d982293cf607fa8ec3e4c15318f20b9170d5b322ba6b769c8c4ff57bfb3,1.0,Yes,,63.0,15099697.255880913,63.0,1.0
9545,Admin 166,1649273286,14534169,0xca6d5f15ec0339e2aafd99358334344993d567621cc83941b2436ac2ade63e4f,1.0,Yes,,65.0,21046407.870446548,65.0,1.0
9547,YES_OR_NO_QUERY,1649655331,14562996,0x031ac4857cfb54db7fc5b74773b43b5a926c93d881fb129400d77f49df979779,1.0,Yes,"q: title: Will the 7-day COVID-19 case average in the USA be below 25,000 by April 1?, description: This market will resolve to “Yes” if the 7-day COVID-19 Case average is below 25,000 for any day ranging from February 22, 2022 to April 1, 2022 inclusive, and “No” otherwise. The resolution source for this market is the CDC; https://covid.cdc.gov/covid-data-tracker/#trends_dailytrendscases. 

The market will be checked daily at 8 PM ET to see if any day within the aforementioned range has a 7-day COVID-19 case average below 25,000. If an average below 25,000 is detected, it will be checked again 7 days later. If it is still under 25,000 at that point, the market will be resolved. If it is 25,000 or above, then the market will not resolve based on that data point.

The final check will be 1 week after the last date in the range. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",70.0,15265302.873189865,70.0,0.9995
9548,YES_OR_NO_QUERY,1649863802,14578754,0x99a5ca5ba9a1817e4f8c96414410deabb2d97b0f4da585d1ad0821933a4210f1,1.0,Yes,"q: title: Will Russian Chess Player Sergey Karjakin be removed or withdraw from the FIDE 2022 Candidates Tournament?, description: FIDE has condemned Sergey Karjakin’s comments about supporting war in Ukraine on Twitter and have recommended a case regarding the comments to the Ethics and Disciplinary Commission (https://www.fide.com/news/1603).

If FIDE removes Sergey Karjakin from the 2022 Candidates Tournament, this market will resolve to ""Yes"". If Sergey Karjakin himself withdraws from the 2022 Candidates Tournament, this market will resolve to ""Yes"". If  Sergey Karjakin participates in the 2022 Candidates Tournament, this market will resolve to ""No"".

If Sergey Karjakin is removed from or withdraws from the 2022 Candidates Tournament for any length of time this market will resolve immediately, regardless of whether he's later readmitted or he later reenters.

The primary resolution source for this market will be information from the International Chess Federation (https://www.fide.com/), however other credible reporting will also be considered. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",76.0,11488228.741953176,76.0,0.8222
9548,Admin 167,1649878217,14579012,0xb27278a4bbb781db25279d533113296af0d371f0b382767b03976cd6a823e157,1.0,Yes,,80.0,17838583.89078408,80.0,1.0
9548,Admin 168,1649878534,14579032,0x415617ca5b61a25b4852206f8cd01543a9109ce0c4a3f90d1d3e922b620fbad9,1.0,Yes,,80.0,17838583.89078408,80.0,1.0
9548,Admin 169,1649878995,14579063,0xf31849336a00fb34f73614958a7f6de964d77a8b7af7d34e4e64809dfcd4e92e,1.0,Yes,,80.0,17838583.89078408,80.0,1.0
9549,YES_OR_NO_QUERY,1650001530,14588577,0x98cae2a88b4328ef722f5a6c0d7d7a60f19b64846a26744a67b300650b0198cc,1.0,Yes,"q: title: Will the price of a barrel of crude oil be $105 or more on April 15, 2022?, description: This is a market on whether the price of crude oil will be at $105.00 USD or higher as of market close on April 15, 2022. If value of a barrel of oil is $105.00 or greater as of market close on the resolution date, this market will resolve as “Yes”. If the value of a barrel of oil is less than $105.00 as of market close on the resolution date, this market will resolve as “No”.

The resolution source for this market will be Yahoo Finance’s reporting of the values offered by the New York Mercantile Exchange (NYMEX), found at (https://finance.yahoo.com/quote/CL%3DF/history). Resolution will be based on the value listed in column labelled “Close*” under the resolution date. If the resolution source is deemed unreliable, other credible media sources may be used. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",67.0,9567603.71720474,67.0,0.9979
9550,YES_OR_NO_QUERY,1650159031,14600564,0x8ca6c6b34ff74205ad99b29400b0a23cefb3e66e3a868edd16b1f08088236a85,-5.78960446186581e+58,Unresolvable,"q: title: Will US student loan payments resume by May 2, 2022?, description: This market asks whether repayment of federal student loans in the United States of America will resume by May 2, 2022.

If federal student loan repayments resume in the US for all federal student loans at any time between March 22, 2022, and May 2, 2022, 11:59:59 PM ET, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"". 

For the purpose of this market's resolution, ""federal student loan repayments resuming"" means any one or all of these conditions being issued by the federal government of the United States of America regarding student loans: 

1) Loan repayments will be resumed
2) The interest rate will be above 0%
3) Collections on default loans will be resumed

The primary resolution source for this market will be https://studentaid.gov/announcements-events/covid-19/payment-pause-zero-interest, however other official information from the government of the United States of America and credible reporting will be considered.

 res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",68.0,9895896.919810554,68.0,0.9172
9552,YES_OR_NO_QUERY,1650476698,14623588,0x363873f23a2e6988d38625fff3ff220cbf00e97ab441f6ae07e070c65b075235,1.0,Yes,"q: title: Will $ETH be above $3,000 on April 20, 2022?, description: This is a market on if the price of Ethereum (ETH) will be above $3,000 in USD on April 20, 2022 (12 PM ET). 

This market will resolve to “Yes” if Ethereum ($ETH) has a candlestick closing price of $3,000.01 or more, as per the resolution source, on April 20, 2022, 12pm ET, and “No” otherwise.

The resolution source for this market will be prices listed on CoinGecko (https://www.coingecko.com/en/coins/ethereum).

This market will resolve according to the “C” (i.e. closing price) listed for the candle titled “Wed 20 April 2022, 12:00:00”, with the “Price” tab selected, in the Eastern Time Zone. Note, this 12:00:00 candle lists the opening price for 11:30:00 AM ET and the closing price for 12:00:00 PM ET.

The check will be at 12:30 PM ET, April 20, 2022. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",67.0,16410752.70246296,67.0,1.0
9554,IS_RELAY_VALID,1650814318,14648242,0xec1aa14f166dba5564bc7a6c51211ac597e61beefeb3391c00ff8fecfa7577e5,1.0,Yes,"relayHash:79a1d67c02c67d0f67d9643520f9ef3ba030e69d2876709443c82a1d9c6deb84,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",70.0,15812229.702397734,70.0,1.0
9554,IS_RELAY_VALID,1650814914,14648290,0x43b3ab9a57d29d68c6dd42414d6cda23fbd8a0cf6d3fbc840345675cf100c163,1.0,Yes,"relayHash:f91ad3bdf8451d9d2e5b18a3ff695e39a707370d8192be557be35332f6b14a91,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",70.0,15812229.702397734,70.0,1.0
9554,IS_RELAY_VALID,1650816878,14648441,0x4ba854b254e7ba227e5edb3b26a81d5ac76d4ef5609a5ac5dbdc836e0fb6d7c1,1.0,Yes,"relayHash:7c30f932b46cab5851c6b76db2008b2db42286bbdaca14b25374f40d96aac800,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",70.0,15812229.702397734,70.0,1.0
9562,Admin 170,1652290272,14756183,0xe440018867a27e2d2893f5904b88d4f028df33aa3f26dbfa6a525edf2c5a200e,1.0,Yes,,52.0,19678753.429383107,52.0,1.0
9567,Admin 171,1653146728,14818004,0x0e0204c39ee3a6f93e233b9dde00fc56825549fc27afa6fcf591943fb73262ea,1.0,Yes,,51.0,16798950.87524126,51.0,1.0
9569,Admin 172,1653510282,14843896,0xb55c04c01338549796dae00f5cc26ff7040dabb81d09a9b60681a3e83e4057ad,1.0,Yes,,54.0,21194201.704172775,54.0,1.0
9570,ACROSS-V2,1653543981,14846292,0xb0e367b8e7f8bd5ebbbd2056a01d57667c94967b0d6f1115541fd52caf2e161f,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,63.0,15729442.789411021,63.0,0.9775
9570,ACROSS-V2,1653594774,14849886,0xfef246aa4674f08bd09654cc1bc3aa554d3cfeb62ceb362f975d6e9aff942aa3,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,63.0,15729442.789411021,63.0,0.9775
9571,YES_OR_NO_QUERY,1653843653,14868322,0x5576db81f7e1b2a1fe31cd8401c2a244e7baeb315c36203d957f342b5b8d4112,-5.78960446186581e+58,Unresolvable,"q: title: Will Joe Biden's FiveThirtyEight approval rating be 41.5% or higher on May 28?, description: This market will resolve to “Yes” if Joe Biden's approval rating as reported by FiveThirtyEight will be greater than or equal to 41.5% for the day of May 28, 2022. Otherwise, this market will resolve to “No”.

The resolution source will be FiveThirtyEight's approval rating poll aggregator, https://projects.fivethirtyeight.com/biden-approval-rating/, specifically the approval rating indicated by the green trend line for the resolution date. Changes in the methodology by which FiveThirtyEight calculates the approval rating will have no bearing on the resolution of this market.

The resolution data for May 28 will be checked on May 29, 2022 (12 PM ET), and can only resolve after the check.

If for any reason it is unavailable, the resolution source will be checked every 24 hours until the approval rating for the resolution date is available. If the approval rating remains unavailable on the resolution source after 7 days or Joe Biden is not President on the resolution date, this market will resolve according to the available approval rating nearest to the resolution date. 

Please note, the resolution source reports the rating value to only one decimal point (e.g. 42.8%, 33.9%, etc). Thus, this is the level of precision that will be used when resolving the market. res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",56.0,22218468.456367716,56.0,0.999
9573,YES_OR_NO_QUERY,1654085578,14885138,0x74b3dc110ff996499156d7b8690dcbca41a1def7b61a970da0979665a4c6b8ce,-5.78960446186581e+58,Unresolvable,"q: title: Will there be a named tropical system (storm, hurricane) Alex that forms by May 31, 2022?, description: Tropical storms are given names as soon as they display a rotating circulation pattern and wind speeds of 39 miles per hour (63 kilometers per hour). A tropical storm develops into a hurricane when wind speeds reach 74 mph (119 kph). Hurricane season officially begins on June 1 and ends on November 30 each year. The lists of hurricane names for each season are chosen by the World Meteorological Organization (not The Old Farmer’s Almanac). The first storm in the 2022 season shall be named ""Alex"".

This market will resolve to ""Yes"" if the 1st named storm in 2022 (Alex) for the NOAA Atlantic/Caribbean/Gulf of Mexico Region forms within the market's timeframe and to ""No"" otherwise.

This market timeframe spans from May 10, 2022 12:00:00 PM ET to May 31, 2022 11:59:59 PM ET. The resolution source is NOAA's National Hurricane Center, currently listing all named tropical systems for 2022 at https://www.nhc.noaa.gov/archive/2022/.

This market may resolve to ""No"" only if by June 1, 12:00 PM ET, it was not reported that Alex formed within the market's timeframe. It may not resolve to ""No"" before June 1, 12:00 PM ET. res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",59.0,22534384.396107372,59.0,0.9993
9573,ACROSS-V2,1654091465,14885143,0x8357fc5995a50309eee3b8d9121fea38c40814e2b9bb66ae645211e7849e1e24,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,58.0,22532717.586107373,58.0,0.9993
9573,YES_OR_NO_QUERY,1654096591,14886584,0xd781beaad0b2131764af526c4e24fa22565636e452e0e096c8c4e4fe73d3b03c,-5.78960446186581e+58,Unresolvable,"q: title: Will Federico Gutiérrez win the 2022 Colombian presidential election?, description: 
Colombian presidents are elected for four-year terms using a two-round system; if no candidate receives a majority of the vote in the first round, a runoff is held between the top two candidates. The first round of elections for the President of Colombia is scheduled to take place on May 29, 2022. Incumbent President Iván Duque is ineligible for a second term.

If Federico Gutiérrez wins the 2022 Colombian presidential election, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"". 

If no presidential candidate is elected by January 1, 2023, 12:00:00 AM ET, this market will resolve 50-50.

The resolution source for this market will be a consensus of credible reporting, however if there is ambiguity in the election's results official information from the government of Colombia (e.g. http://wsp.presidencia.gov.co/En/Paginas/Presidency.aspx) will be used. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",59.0,22534384.396107372,59.0,0.9993
9573,YES_OR_NO_QUERY,1654085624,14889277,0x4a0fee78baf064ecd87475cf6c91f015e374c1ee8b8316aa5286cf1daf8e9eac,-5.78960446186581e+58,Unresolvable,"q: title: Will an earthquake measuring 8.0 or above occur anywhere on Earth before June 1, 2022?, description: This is a market on whether at least one earthquake with a magnitude of 8.0 or higher occurs on Earth between January 1, 2022 (12:00:00 AM ET) and June 1, 2022 (12:00:00 AM ET), as measured by the U.S. Geological Survey. 

This market will resolve to “Yes” if the resolution source lists 1 or more earthquakes with a magnitude of 8.0 or higher anywhere on earth for that period. Otherwise this market will resolve to “No”.

The resolution source for this market is the United States Geological Survey (USGS) Earthquake hazards program (https://earthquake.usgs.gov/earthquakes/browse/significant.php#sigdef). To access the data, one must choose the earthquake they are looking for from the list then open its individual page, then open its “Origin” detailed data. The URLs of such pages are usually formatted as follows: https://earthquake.usgs.gov/earthquakes/eventpage/%5B_CATALOGNUMBER_%5D/origin/detail

Specifically, the number next to the magnitude (regardless of the uncertainty level and of the scale used) and the origin time at the “Origin” page of each earthquake in question will be used.

Please note, only earthquakes with “REVIEWED” origin status will be considered. The last data check will be done on June 7th, 2022, 12:00:00 AM ET.
 res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",59.0,22534384.396107372,59.0,0.9991
9575,YES_OR_NO_QUERY,1654406736,14907585,0xf7cf104fa45d5eeb0cbadb6c1fbd2baceff3077e8adc54cfc337e4700bb3fe7c,0.0,No,"q: title: Who will win George Kambosos Jr. vs. Devin Haney?, description: George Kambosos Jr. vs. Devin Haney is an upcoming professional boxing match between undefeated WBA, IBF, WBO lightweight champion George Kambosos Jr., and undefeated WBC lightweight champion Devin Haney. The fight will take place on June 5, 2022 at Marvel Stadium in Melbourne, Australia.

If George Kambosos Jr. wins this fight, this market will resolve to ""Kambosos"". If Devin Haney wins this fight, this market will resolve to ""Haney"". 

If this fight ends in a tie, is not officially designated as a win for either George Kambosos Jr. or Devin Haney, or otherwise is not decided by June 12, 2022, 11:59:59 PM ET, this market will resolve to 50-50.
 res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to Haney, p2 to a Kambosos, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",61.0,22702410.6681488,61.0,1.0
9575,ACROSS-V2,1654537326,14916205,0x578b21b11e8cc3343f0e9eda5e9690de5129159c7dc19e3e7fcb8d76b0453ab2,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,61.0,22702410.6681488,61.0,0.9993
9577,IS_RELAY_VALID,1654874176,14939134,0x1e645aecf03fc730313fae9685b800faead5bcb9256275537a746f63071a7905,1.0,Yes,"relayHash:3678c8bd315ce88f797262dbac4f3f1f330cad29efd209d18c0f2c805d8e34b9,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",58.0,16920674.00264359,58.0,0.959
9577,IS_RELAY_VALID,1654874916,14939191,0x1837b4f9c97f29d3d1dce36c18f3d4aaebe6686ef006ba9b5e3b8b85aec371b4,0.0,No,"relayHash:0164295d50953a4122161147ab2302141f0d8ca2a7074a073757bf1bceeaef79,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",58.0,16920674.00264359,58.0,0.9689
9580,Admin 173,1655421790,14975970,0xe0e6ff86993f241de860da1e2c723c15d59825b4f1942d231c683b623f742bf3,1.0,Yes,,52.0,16445420.733731614,52.0,1.0
9583,Admin 174,1655927720,15009289,0xbb8bcb4a8d6bdbd52f212b804af48a4adfc6bc504b143c42828b9ce5af6e12cc,1.0,Yes,,63.0,16776135.347995061,63.0,1.0
9583,Admin 175,1655938387,15009950,0x0dcb8f35c31c40a1e9e850346ea73007f3ca48823eecd0d727634bedca301b7e,1.0,Yes,,63.0,16776135.347995061,63.0,1.0
9586,YES_OR_NO_QUERY,1656327588,15034681,0x1530e80d4861ddfb3a83cf452ddd3fa4aa520aa107f9c6561e059c648bdff60f,-5.78960446186581e+58,Unresolvable,"q: title: Will ‘Elvis’ gross more than $45 million domestically on its opening weekend?, description: 'Elvis' is a 2022 biographical musical drama film directed by Baz Luhrmann chronicling the life and career of singer and actor Elvis Presley, from his early days as a child to becoming a rock and roll star and movie star, as well as his complex relationship with his manager Colonel Tom Parker. It premiered at several festivals and is scheduled to be theatrically released by Warner Bros. Pictures in the United States on June 24, 2022. 

This is a market on how much 'Elvis' will gross domestically on its opening weekend. The “Domestic Weekend” tab on https://www.boxofficemojo.com/title/tt3704428/ will be used to resolve this market once the values for the opening weekend (June 24-26) are final (i.e. not studio estimates).

This market will resolve to ""Yes"" if 'Elvis' grosses more than $45,000,000 on its opening weekend. Otherwise, this market will resolve to ""No"".

Opening weekend is defined as the first Friday, Saturday, and Sunday of this film's release. Please note, this market will resolve according to the Box Office Mojo number under Domestic Weekend for the 3-day weekend.

If there is no final data available by July 3, 2022, 11:59:59 PM ET, another credible resolution source will be chosen.
 res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",61.0,15628103.569281667,61.0,0.9664
9588,ACROSS-V2,1656639124,15053651,0x07f72cb14fd2408c1aaba10abf3e12ae0968a1586d9a265920ab5eb292c17d44,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,64.0,10629485.75972921,64.0,1.0
9588,YES_OR_NO_QUERY,1656619268,15055429,0x64ed222fc8b1e51b52e6779e7cb2e0786f669c2ce779c1d8d86e40bb239a83f0,1.0,Yes,"q: title: Will Coinbase support Polygon USDC deposits & withdrawals by June 30, 2022?, description: Will Coinbase support Polygon USDC deposits and withdrawals by June 30, 2022?

This is a market on whether Coinbase will support USDC deposits and withdrawals on the Polygon mainnet by June 30, 2022.

Coinbase Pro, and Coinbase Wallet are not considered for this market - the main Coinbase site needs to support USDC deposits and withdrawals on the Polygon mainnet for this market to resolve to ""Yes.""

This market will resolve to ""Yes"" if by the resolution time June 30, 2022 (11:59:59 PM ET) Coinbase users are able to deposit and withdraw USDC to and from their Coinbase account (aka custodial wallet) through the Polygon mainnet network. Otherwise, this market will resolve to ""No"". 

The resolution source is the Coinbase platform and Coinbase blog (https://blog.coinbase.com/). If the resolution criteria are satisfied prior to the resolution date, this market will resolve immediately. res_data: p1: 0, p2: 1, p3: 0.5. Where p2 corresponds to Yes, p1 to a No, p3 to unknown,ooRequester:cb1822859cef82cd2eb4e6276c7916e692995130,childRequester:bb1a8db2d4350976a11cdfa60a1d43f97710da49,childChainId:137",64.0,10629485.75972921,64.0,0.9931
9588,IS_RELAY_VALID,1656757612,15062563,0x7b757ffaf1a6eca6c4ab9e2f45fe452f1aa9f17720891f5029e8186e11f64844,0.0,No,"relayHash:0157375f96265e5f9f0a288d2cabdaac3ffa980f23caeb831c396b259d44d1d5,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",64.0,10629485.75972921,64.0,0.9998
9588,IS_RELAY_VALID,1656760370,15062768,0xf5c53d16c40fd2dc6076cce08d47ae3aa3d93d244468f72e01722685cd186a13,0.0,No,"relayHash:9a6fda4b991e7e489a64a2b66811c9f0cfa2923c18a524a08c99a866e9eb7cbd,ooRequester:7355efc63ae731f584380a9838292c7046c1e433",64.0,10629485.75972921,64.0,1.0
9590,Admin 176,1657141594,15091305,0xcd914a0d5b15d28e23bd612faa15a7f6ac154069a5958524865671acbbda9296,1.0,Yes,,67.0,18637536.044251483,67.0,1.0
9594,YES_OR_NO_QUERY,1657636839,15134079,0xc2109a95dedb085a4b85dc6e9a55e10a38231f3df07fb6630baccb3f90c2a9d5,1.0,Yes,"q: title: Will the price of ETH on Uniswap be greater than 1000 USD at 10am EST on July 12th 2022?, description: Will the price of ETH on Uniswap be greater than 1000 USD at 10am EST on July 12th 2022? res_data: p1: 0, p2: 1, p3: 0.5, p4: -57896044618658097711785492504343953926634992332820282019728.792003956564819968.
    Where p1 corresponds to No, p2 to a Yes, p3 to unknown, and p4 to an early request,ooRequester:51458f4e245c1140630d8716db26d46387ec0a89,childRequester:ee3afe347d5c74317041e2618c49534daf887c24,childChainId:137",64.0,11546927.82630123,64.0,1.0
9597,ACROSS-V2,1658277452,15176343,0x4c8844c08ac65cf7bf3e94b3d5d812222174c91c2ecee871358fe0e480e8dee6,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
9597,ACROSS-V2,1658298214,15177896,0x879935df63402838a38a499fcf4a5d9b3fa1e904f651d7734e4787bf5e3bccac,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
9597,ACROSS-V2,1658307832,15178577,0x28f82da862b78653a79ce670ad58bd86973969f0573b9873b4b472a2cda1e4ff,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
9597,ACROSS-V2,1658323493,15179749,0x613bae81e7d6ff49bc3eee1d25dd1e94775d71fa145d7be49b1007484b28dc0b,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
9597,ACROSS-V2,1658333045,15180476,0x34335f611045ef0f330cee1c3d06a603f0ce1f63a4c51f6936986b0e3da80a32,0.0,No,ooRequester:c186fa914353c44b2e33ebe05f21846f1048beda,74.0,12622457.800129978,74.0,1.0
